Id,Prediction
1343,3795507.6940493113
1344,11439793.5379392
1345,3339037.5818553464
1346,5149083.1240302585
1347,4236042.866540627
1348,4980016.929144513
1349,4236042.866540627
1350,4393137.411788797
1351,6255958.476151657
1352,4970635.24754161
1353,5490953.021781156
1354,4809260.134739568
1355,4577058.366161972
1356,5459648.642440855
1357,5714277.222112381
1358,5658583.942687474
1359,3677532.780467944
1360,5097945.812161673
1361,5898605.559338189
1362,4854906.143318018
1363,4067160.315309385
1364,4871393.371797831
1365,4226191.111310589
1366,5773457.917986271
1367,4603737.784914626
1368,5147309.063200142
1369,9656497.513667656
1370,4795525.961447434
1371,4149743.540180834
1372,9573414.105683504
1373,5764045.770931229
1374,4236042.866540627
1375,5490953.021781156
1376,4559530.202918516
1377,4205081.24479442
1378,5425558.711153878
1379,5611625.545051734
1380,5446052.677768102
1381,4741221.130492957
1382,4279153.707504908
1383,4506718.293986595
1384,3910509.049476784
1385,5295558.258083302
1386,4210944.653804293
1387,3582197.435146825
1388,5679016.025885746
1389,4525139.296316597
1390,4506718.293986595
1391,3925407.144470231
1392,3418209.03721445
1393,6359469.936809106
1394,4816072.8154668845
1395,4291730.654154618
1396,4236042.866540627
1397,6038793.128343499
1398,4844787.987039825
1399,4709502.6794664515
1400,5932978.793228902
1401,5182780.08649584
1402,5892105.324557228
1403,4506718.293986595
1404,3932648.3831029525
1405,4411972.453296124
1406,3937459.8090926097
1407,4794668.964210983
1408,4551609.183565792
1409,6078355.014857492
1410,7473647.230487551
1411,3651908.4494136386
1412,4776403.6741486965
1413,4054778.769551637
1414,4459880.551506311
1415,4643474.7522479
1416,5787587.072831623
1417,4570084.681717849
1418,4051100.0661815777
1419,4776403.6741486965
1420,5399690.1695088325
1421,5656662.803846021
1422,4506718.293986595
1423,5307277.646807338
1424,3362691.572223988
1425,4555924.129320124
1426,3788785.60422899
1427,4540214.955606893
1428,4186901.7089650244
1429,3649349.4642442996
1430,8310067.170272627
1431,3659011.6207844424
1432,4226191.111310589
1433,4236042.866540627
1434,3687874.795413578
1435,3827598.785718644
1436,4362105.094994341
1437,6009518.611525914
1438,3910509.049476784
1439,7806748.661063382
1440,4776403.6741486965
1441,4841427.882741311
1442,4078292.937962113
1443,5865400.719836424
1444,6495059.4929049555
1445,5281279.604235784
1446,5658583.942687474
1447,4553928.060062497
1448,4822962.422198448
1449,4660435.663353635
1450,5344241.399712724
1451,4703713.344177883
1452,4740813.484713533
1453,3761391.3938887767
1454,9427297.680083204
1455,4506718.293986595
1456,5403181.618420028
1457,4505472.451768864
1458,4513656.9819799885
1459,4386033.232944527
1460,3908071.562202669
1461,5082117.868732347
1462,5715704.445381966
1463,5143601.035170025
1464,4459880.551506311
1465,8068777.440002033
1466,4351741.582205065
1467,6951890.97064183
1468,4525139.296316597
1469,5290405.587725455
1470,5485204.032109841
1471,4528721.989106683
1472,8602645.756814852
1473,3700439.709137675
1474,4506594.347357671
1475,5432355.632334455
1476,5537146.172777483
1477,4394777.143727861
1478,5040685.505667471
1479,4765937.842959353
1480,4914747.272800243
1481,4226191.111310589
1482,4662020.674133531
1483,5759990.736901026
1484,6064751.004535507
1485,5690433.032320008
1486,4305585.159221367
1487,5222084.154493109
1488,4646151.624107772
1489,4948058.784403132
1490,4236042.866540627
1491,4620046.430560802
1492,5358265.38914075
1493,4625258.605245333
1494,8181046.889876168
1495,8310067.170272627
1496,11439793.5379392
1497,6592532.787824403
1498,4073318.8584494335
1499,4865117.371174156
1500,4224389.227329349
1501,6951890.97064183
1502,5722915.637984721
1503,3846948.8659956064
1504,5721838.547795001
1505,5441136.488693548
1506,3937459.8090926097
1507,3883436.72242041
1508,4627340.6604326675
1509,5160624.019186517
1510,4285914.798584422
1511,4540214.955606893
1512,5844024.924879749
1513,5786222.409923308
1514,4488423.417061641
1515,7669794.446211029
1516,4285184.546257779
1517,5969019.983165253
1518,5443051.461253182
1519,9427297.680083204
1520,5933573.62777821
1521,5917619.496824534
1522,5430227.651616129
1523,4666229.094925481
1524,4399869.9831070015
1525,4506594.347357671
1526,5748588.550021601
1527,4879160.303054461
1528,4189775.5592416627
1529,5845195.999099586
1530,4601920.709024866
1531,5623029.68951131
1532,4284689.005723018
1533,4284689.005723018
1534,4586155.244330689
1535,11439793.5379392
1536,5411859.698596334
1537,5148264.220473579
1538,4386033.232944527
1539,4824448.189325028
1540,5459648.642440855
1541,4433600.626120889
1542,5095821.276570234
1543,5849842.659780494
1544,9274186.316622088
1545,4193163.044879254
1546,4525139.296316597
1547,3925407.144470231
1548,5095821.276570234
1549,4506718.293986595
1550,4914747.272800243
1551,4488423.417061641
1552,3538649.6707444903
1553,4506718.293986595
1554,4815976.872898741
1555,5417583.736847671
1556,4753274.217604582
1557,5634688.391690255
1558,4396318.075944706
1559,4236042.866540627
1560,4809260.134739568
1561,6064751.004535507
1562,3659011.6207844424
1563,4560731.315697835
1564,5005478.239224112
1565,5811232.975672259
1566,4236042.866540627
1567,4046697.516524535
1568,3893905.570273956
1569,5569460.45018449
1570,3910466.889898837
1571,4277745.348816409
1572,5824434.195513713
1573,5264334.047722411
1574,4019323.631782654
1575,4548907.801253824
1576,4850727.9822233105
1577,4594216.142588398
1578,4205081.24479442
1579,4981731.980275765
1580,4205081.24479442
1581,4783514.124321069
1582,4098543.289159885
1583,3945717.6253946456
1584,5658583.942687474
1585,5540080.734299276
1586,4519690.199406909
1587,5329883.087283289
1588,3651908.4494136386
1589,4674387.324361016
1590,5489759.000092248
1591,3907471.2867515273
1592,5066678.9817604935
1593,4577058.366161972
1594,5701776.636810205
1595,4912699.43029329
1596,4205081.24479442
1597,4450096.630563794
1598,5757138.074303757
1599,4285337.416648016
1600,5344241.399712724
1601,4236042.866540627
1602,5368696.388342639
1603,5128734.008633958
1604,5443149.521626141
1605,4236042.866540627
1606,4276485.254899081
1607,3838998.9466009536
1608,5640955.263828649
1609,5495790.689371951
1610,5924250.601103171
1611,5098790.973643155
1612,3659011.6207844424
1613,4506718.293986595
1614,5892105.324557228
1615,4728834.646642971
1616,3771633.853757351
1617,5931141.236797065
1618,5649056.399331881
1619,4512174.973506274
1620,5253024.35645206
1621,4924397.69006332
1622,5806664.964407851
1623,5865400.719836424
1624,5166589.108999656
1625,5490953.021781156
1626,5717227.357547744
1627,4214564.574941422
1628,5496275.948287172
1629,6108181.431524024
1630,3786067.517912431
1631,4506594.347357671
1632,8081467.189769828
1633,7473647.230487551
1634,4815976.872898741
1635,5865400.719836424
1636,4367269.225458668
1637,5005478.239224112
1638,3687874.795413578
1639,5298859.344940733
1640,3777876.123819513
1641,4285184.546257779
1642,5614616.365710803
1643,3960104.947224272
1644,4143554.490482447
1645,4674387.324361016
1646,3883436.72242041
1647,4852904.563349614
1648,3893477.801017987
1649,4469837.668408276
1650,4619562.144514546
1651,4411972.453296124
1652,3659612.2216292256
1653,5487715.152570464
1654,3925407.144470231
1655,5047738.854051836
1656,4854906.143318018
1657,4205081.24479442
1658,5469782.67222901
1659,5151904.974835192
1660,5532361.712425449
1661,4393137.411788797
1662,4291676.729361077
1663,4236042.866540627
1664,3659011.6207844424
1665,4597650.329331869
1666,4226191.111310589
1667,4514607.617795318
1668,4284689.005723018
1669,4559530.202918516
1670,3723522.8639319935
1671,5470506.272065194
1672,4559530.202918516
1673,4666229.094925481
1674,5714277.222112381
1675,6006773.972217072
1676,4503440.614972059
1677,4549296.435708617
1678,4205081.24479442
1679,5124661.442829042
1680,5366688.538609439
1681,3723522.8639319935
1682,4497198.097454865
1683,4544857.810487754
1684,4595383.541204385
1685,5817009.361771748
1686,4024111.85691401
1687,4608441.829087177
1688,4980016.929144513
1689,4386033.232944527
1690,6784073.747545748
1691,4199643.8761843145
1692,4464477.655968635
1693,4540214.955606893
1694,5731119.078069445
1695,4666229.094925481
1696,5290405.587725455
1697,4063175.532569669
1698,4545350.54605301
1699,4403360.799440067
1700,4734181.828714735
1701,4540214.955606893
1702,4051100.0661815777
1703,3659011.6207844424
1704,4403930.9777618535
1705,5358265.38914075
1706,4783514.124321069
1707,4296687.444134696
1708,6064718.525529686
1709,4628113.445412044
1710,4205081.24479442
1711,6112331.359221481
1712,4547669.168217516
1713,5662688.095256591
1714,4266993.731513789
1715,4724062.010254572
1716,5355611.356507086
1717,4730590.650622058
1718,3632200.586669034
1719,5281279.604235784
1720,4549296.435708617
1721,5191465.90772679
1722,4627340.6604326675
1723,6078355.014857492
1724,4280455.93807706
1725,5147309.063200142
1726,3777876.123819513
1727,5816105.162901017
1728,4073318.8584494335
1729,3687702.929941837
1730,5931514.204762783
1731,4719622.439997702
1732,5661811.729435545
1733,4950080.876347602
1734,4128098.3695156253
1735,5611625.545051734
1736,4439017.291162683
1737,4674387.324361016
1738,4824448.189325028
1739,4681839.345247691
1740,4325315.035319252
1741,4703713.344177883
1742,4205081.24479442
1743,7356996.214843026
1744,4185407.5526049393
1745,5909385.746865863
1746,3649349.4642442996
1747,4828586.099926173
1748,4743839.682977339
1749,4548013.857828252
1750,5394978.340908831
1751,3726562.646366429
1752,4469837.668408276
1753,4461412.75463893
1754,4854906.143318018
1755,5281279.604235784
1756,5297563.968471287
1757,4577058.366161972
1758,5635221.783102923
1759,6535906.452842613
1760,5568553.332584527
1761,4205081.24479442
1762,4305585.159221367
1763,3486349.58179313
1764,3659011.6207844424
1765,6046685.395837346
1766,4852470.399947869
1767,10972643.486022146
1768,5978999.091837948
1769,4904426.683011437
1770,5313161.947944127
1771,4236042.866540627
1772,4078292.937962113
1773,4428182.327046732
1774,4450096.630563794
1775,4278018.2729898235
1776,4449817.51493868
1777,4494320.008445179
1778,5490953.021781156
1779,4210944.653804293
1780,5552534.361514811
1781,3649349.4642442996
1782,4664900.19646392
1783,5861368.493408952
1784,4000077.3865360087
1785,4662020.674133531
1786,5336425.350698825
1787,3619412.513814549
1788,4236042.866540627
1789,5423670.510475024
1790,3649349.4642442996
1791,4519267.112754447
1792,4312649.396374961
1793,4398462.944355308
1794,4280455.93807706
1795,4506594.347357671
1796,4577058.366161972
1797,5186055.771567702
1798,4226191.111310589
1799,3823187.4173120055
1800,3649349.4642442996
1801,4506718.293986595
1802,4923684.29713542
1803,4236042.866540627
1804,4226191.111310589
1805,6064751.004535507
1806,5461335.03235349
1807,6579346.754486204
1808,4326924.53061433
1809,5082117.868732347
1810,5488349.01644262
1811,4666229.094925481
1812,4189752.753390054
1813,5961188.919925032
1814,4433600.626120889
1815,6796760.894562716
1816,5744720.477348345
1817,4519161.199835432
1818,4622619.235381816
1819,4663817.188687477
1820,3801383.3586217575
1821,5290405.587725455
1822,4925247.23801921
1823,4291676.729361077
1824,7264368.817389962
1825,6047465.19264729
1826,4507907.152405216
1827,3677532.780467944
1828,3910509.049476784
1829,3339037.5818553464
1830,4360993.214265454
1831,5844024.924879749
1832,4267193.225214259
1833,4923684.29713542
1834,4075758.9899631683
1835,4224389.227329349
1836,5120958.195728991
1837,4994979.362499225
1838,6034637.359994952
1839,4936674.759742369
1840,3632200.586669034
1841,4063175.532569669
1842,4458471.622381688
1843,6080136.756055703
1844,4507907.152405216
1845,4507907.152405216
1846,4985985.89475435
1847,4281625.43060944
1848,4150598.751462429
1849,6079359.911079573
1850,4665217.8047575215
1851,4519267.112754447
1852,5420203.723849351
1853,5370907.847106689
1854,4365298.954787158
1855,4469837.668408276
1856,4236042.866540627
1857,4308590.870382533
1858,4386033.232944527
1859,4766439.997419013
1860,4730590.650622058
1861,5611625.545051734
1862,8508694.393733539
1863,4506718.293986595
1864,4310594.3370803725
1865,5737926.356076912
1866,4185407.5526049393
1867,4108712.4681673283
1868,4345728.356369998
1869,5708315.182002596
1870,4522654.649283058
1871,6651699.807295034
1872,4255711.939596216
1873,5065963.27777541
1874,4285184.546257779
1875,5169551.625585966
1876,5098780.2351766275
1877,4525139.296316597
1878,4640766.046559666
1879,4545350.54605301
1880,5722662.756231381
1881,4210944.653804293
1882,3893905.570273956
1883,4718587.009553355
1884,4821958.405691313
1885,3732301.042959035
1886,4353389.676637076
1887,3904732.2223526533
1888,4459880.551506311
1889,4205081.24479442
1890,6708101.3481218405
1891,4000077.3865360087
1892,5357463.891732344
1893,3966834.6063671117
1894,4226191.111310589
1895,3786067.517912431
1896,4450096.630563794
1897,4411972.453296124
1898,4944957.175167287
1899,3632200.586669034
1900,4272061.469244218
1901,4450096.630563794
1902,4285184.546257779
1903,4632135.5920197535
1904,4365454.179334166
1905,3486349.58179313
1906,4205081.24479442
1907,4045265.5647298316
1908,4627340.6604326675
1909,4019399.342163791
1910,4824448.189325028
1911,5141145.184861654
1912,9274186.316622088
1913,4226191.111310589
1914,5709076.418515011
1915,5534971.087863157
1916,4236042.866540627
1917,4731118.710867482
1918,4506718.293986595
1919,4665217.8047575215
1920,4430958.641437657
1921,4577058.366161972
1922,5443051.461253182
1923,3677532.780467944
1924,4475689.470943366
1925,4666229.094925481
1926,6665544.437739167
1927,4205081.24479442
1928,5048252.508859157
1929,3823187.4173120055
1930,4320460.415341606
1931,4709502.6794664515
1932,4285184.546257779
1933,5095821.276570234
1934,3659011.6207844424
1935,3659011.6207844424
1936,4932745.399354804
1937,4469837.668408276
1938,3910509.049476784
1939,4794391.873234131
1940,4912699.43029329
1941,4750078.983939227
1942,4599040.243573605
1943,4488423.417061641
1944,4525139.296316597
1945,4506718.293986595
1946,3935500.4854605347
1947,5294187.6842938615
1948,4185407.5526049393
1949,4653907.402552885
1950,5726645.686871683
1951,4000077.3865360087
1952,4440183.489268141
1953,4665217.8047575215
1954,4540214.955606893
1955,4627340.6604326675
1956,4469837.668408276
1957,6963564.698431156
1958,4488423.417061641
1959,3636235.711565574
1960,4255948.951605311
1961,5721960.4732020395
1962,4546846.71876005
1963,5586247.542479849
1964,4608055.38245309
1965,4950080.876347602
1966,5658583.942687474
1967,4801690.773290831
1968,4549630.704550561
1969,4577058.366161972
1970,4950080.876347602
1971,4091654.147765532
1972,4643886.754187189
1973,5358471.970750028
1974,6963564.698431156
1975,4226191.111310589
1976,5279609.877936543
1977,6784073.747545748
1978,10972643.486022146
1979,4565794.631040062
1980,4496503.497718305
1981,4127509.560908265
1982,4981927.709857496
1983,4625258.605245333
1984,4994656.755333096
1985,5973524.292941873
1986,4540214.955606893
1987,3579648.7804373098
1988,4210944.653804293
1989,5403243.897979754
1990,4316490.677208862
1991,5220667.297683473
1992,3910466.889898837
1993,8425102.001627339
1994,5607822.695471061
1995,4205081.24479442
1996,6001031.347363623
1997,3486349.58179313
1998,3486349.58179313
1999,5694134.192328849
2000,5443051.461253182
